percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,price,volume_24h,market_cap,total_supply,circulating_supply,post_active,interactions,contributors_active,contributors_created,pump
-0.427228485174,-2.633109794831,9.05698094937,51.390544683073,12.954579232739473,39225842.53,847931425.6968875,65454185,65454185,,,5,5,0
0.475901815784,17.537129651216,24.926581164262,71.510711143674,15.22644058855451,56121489.15,996634259.1747558,65454185,65454185,,,5,5,0
-0.668005202029,-1.018313101785,6.086903808907,69.103697507073,15.071387749105767,80996185.8,986485401.9367025,65454185,65454185,,,5,5,0
-1.575872642536,8.146819959089,8.61129601966,84.783363221192,16.299226574361676,71527605.42,1066852591.5551853,65454185,65454185,,,5,5,0
-2.484442361956,40.777039586384,69.644122011385,162.956660327373,22.945568646863624,480419849.79,1501883495.1420114,65454185,65454185,5,685,5,5,0
-1.722217723481,26.623751025341,118.077894387354,230.205316499126,29.05453971475341,481659522.59,1901741217.5793169,65454185,65454185,5,1179,5,5,0
-1.366392890012,-2.099302199627,113.790190734092,233.219357507815,28.44459712343002,193851830.48,1861817922.3674564,65454185,65454185,5,854,5,5,0
-1.09694570182,-9.031272930291,99.741631576092,209.461949958601,25.87568792329138,127451391.87,1693672064.3333797,65454185,65454185,5,625,5,5,0
-0.640005810982,18.104733295239,100.706212541121,263.802642836689,30.560412210111693,243198678.81,2000306874.4769096,65454185,65454185,5,672,5,5,0
-2.152276869968,-4.878472697669,92.878926135193,239.674849826768,29.06953084414629,129164275.92,1902722449.7359574,65454185,65454185,5,926,5,5,0
-2.482897989705,-1.968036353879,74.839166626822,235.531414691789,28.497431909231512,133044482.07,1865276180.2117426,65454185,65454185,5,1240,5,5,0
0.596991986198,15.739698216749,43.743840908368,288.293761390877,32.982841691267964,263143161.88,2158865021.8859663,65454185,65454185,5,925,5,5,0
-1.681352596712,11.975982080372,27.11562896678,341.932460018421,36.93286090181158,277205253.31,2417410310.046442,65454185,65454185,5,831,5,5,0
-2.541598577862,0.701928784657,30.752786274633,363.936619794736,37.19210328347887,147976670.1,2434378808.8559337,65454185,65454185,5,669,5,5,0
1.289441564865,16.243373199312,67.080989493511,409.333804487313,43.23335542048807,283684741.68,2829804043.8633785,65454185,65454185,,,5,5,0
-0.954884957695,-6.169119498453,32.741135108069,367.767693991013,40.56623806140719,148464770.65,2655230050.8253875,65454185,65454185,5,8,5,5,0
-0.400807913429,-0.670052463369,38.613943238422,365.500216888244,40.29442298398061,122103846.22,2637438616.461719,65454185,65454185,5,11,5,10,0
-1.971716706764,-4.108670270548,35.587157920824,344.406921786723,38.63885800614913,96227187.89,2529074960.123216,65454185,65454185,5,6,5,5,0
-2.141049377045,1.168935465705,18.517748369981,353.478035090262,39.09052132092624,113932244.1,2558638214.2863507,65454185,65454185,,,5,5,0
-0.479971132056,-6.416418597485,-0.949157612531,289.921724070661,36.582309841036505,91940471.82,2394465276.062524,65454185,65454185,,,5,5,0
1.524039653304,-3.711576638339,-5.290300183537,263.166739379559,35.22452937521189,165300829.15,2305592862.2630534,65454185,65454185,5,51,5,10,0
-1.259269711035,-5.397237065478,-22.92206400468,218.780203631345,33.32337801963281,89767289.27,2181154549.7219796,65454185,65454185,,,5,5,0
5.32064607816,15.19602181961,-5.371541338344,226.274255363157,38.387205814527476,165329726.48,2512603271.017157,65454185,65454185,5,41,5,5,0
-1.08953308968,-9.386197988758,-13.675133930438,192.826929441792,34.78410667442407,133616676.01,2276765353.327488,65454185,65454185,5,62,5,5,0
-0.161248153284,-9.200044992609,-18.258574813279,159.133135629589,31.583953210099807,123469161.64,2067301916.4452167,65454185,65454185,5,51,5,5,0
-1.769385287426,8.47154922876,-12.358284829673,141.151996493164,34.25960335468207,120317234.47,2242434416.0039806,65454185,65454185,5,47,5,5,0
0.294066399044,0.708109439834,-5.686111702593,129.908364943172,34.50219884008637,90342900.97,2258313305.785799,65454185,65454185,5,56,5,5,0
-3.400916935258,0.985644641812,-1.085213820401,157.600325368628,34.842267914260894,92631336.09,2280572249.8795967,65454185,65454185,5,42,5,5,0
-0.715851359747,8.267739587068,13.202616701751,183.141240925624,37.72293589164049,90932463.78,2469124024.5945764,65454185,65454185,5,32,5,5,0
-0.784805245388,-4.222854134808,-5.880226062466,171.553474753023,36.12995133356935,44974411.99,2364856518.628445,65454185,65454185,5,46,5,5,0
2.148186235088,13.238241895807,17.619584343176,215.818221131779,40.9129216879447,90305747.01,2677921945.053245,65454185,65454185,5,67,5,5,0
-1.376741493416,0.466178661267,30.140925441249,169.949163492956,41.10364899855488,170077649.96,2690405845.7264757,65454185,65454185,5,61,5,5,0
0.024568646933,2.176905576264,22.588799966106,178.663367466904,41.99843662565251,123478435.57,2748973440.606235,65454185,65454185,,,5,5,0
0.732706233401,0.990223390465,22.932208365428,160.222868706336,42.41431496874934,146918458.05,2776194418.612788,65454185,65454185,5,11,5,5,0
-0.610256025822,-3.02603656907,18.048694156443,79.253968033154,41.13084228727437,73983152.25,2692185760.2770796,65454185,65454185,5,15,5,5,0
-0.401817976039,-5.950898357122,2.545538291209,33.139908768501,38.683187669330486,71911744.16,2531976522.0980763,65454185,65454185,5,9,5,5,0
1.978753787763,0.682055773247,7.797069042599,36.922412418435,38.947028584105254,41679519.57,2549246014.1443133,65454185,65454185,5,9,5,5,0
0.164547864471,-5.142267631415,-9.70024477447,42.775984350052,36.94426813982671,62343285.54,2418156961.5138235,65454185,65454185,5,8,5,5,0
1.389850705715,-7.264667971825,-16.648787736456,12.107092958359,34.26038972484747,83745929.76,2242485887.2222652,65454185,65454185,5,9,5,5,0
1.518005736062,1.02191096566,-17.59097912901,19.061090424489,34.61050040432363,53768930.21,2265402096.4071736,65454185,65454185,5,14,5,5,0
-0.655183097323,-0.389426463475,-18.716787051708,20.978332596489,34.475717956608,49289535.18,2256580021.1396422,65454185,65454185,5,8,5,5,0
1.381104097631,-7.441068867173,-22.417450588224,-3.251647205849,31.910356041004356,56178415.74,2088666347.7237666,65454185,65454185,5,8,5,5,0
-0.050445649023,1.598201652979,-16.190081965692,-12.218151837966,32.42034787872332,34294359.04,2122047447.8183136,65454185,65454185,5,10,5,5,0
-0.968642292276,4.772607746538,-12.785018144104,-8.669741923075,33.967643913037925,29781456.95,2223324448.698108,65454185,65454185,,,5,5,0
-0.164265601769,1.350880811942,-6.815026984347,-20.370496432453,34.42650629692786,48712529.16,2253358912.0627813,65454185,65454185,,,5,5,0
-0.439897764147,-4.855904634709,-4.394584401556,-19.256037662392,32.754787982087116,44955311.64,2143937952.2153068,65454185,65454185,5,1195,5,5,0
0.737664810586,-8.145346571111,-13.070320767292,-25.332602493713,30.08679698231362,49546038.72,1969306775.7377973,65454185,65454185,10,982,5,10,0
-2.681100792228,1.687921218734,-11.257429211126,-20.818988988374,30.594638412615485,52940081.39,2002547122.6674402,65454185,65454185,10,1648,5,15,0
-1.61171960675,-6.649839522305,-10.498823582389,-26.93844162048,28.560144055747188,52785918.14,1869380952.6515267,65454185,65454185,10,1566,5,15,0
-1.4559612612,-1.539403334272,-13.262842363469,-23.130911175172,28.120488245879997,184347711.33,1840603639.9361548,65454185,65454185,10,1865,5,10,0
-3.00282082592,-10.350344154003,-25.782544708763,-28.430779965549,25.20992093464537,226433781.96,1650094828.691651,65454185,65454185,5,1712,5,10,0
-1.215041066175,12.82499708957,-17.380252542981,-14.645230312368,28.44309256079659,121120012.24,1861719442.4465036,65454185,65454185,5,1159,5,5,0
-1.990579910033,-14.76953023624,-25.98889231655,-36.848278246567,24.242181404908074,102462396,1586752226.480413,65454185,65454185,5,1089,5,5,0
-1.627911802252,-2.737050671762,-21.631203780928,-32.214270049798,23.578660615915194,66814618.82,1543322014.006327,65454185,65454185,5,1369,5,5,0
3.270105466294,5.780000884832,-18.477521872387,-21.031077895053,24.941507408146617,65077297.79,1632526040.0716991,65454185,65454185,,,5,5,0
0.290116463793,9.718413575244,-4.183164494705,-20.123341865163,27.365426249970536,85345560.93,1791181672.3694277,65454185,65454185,,,5,5,0
1.656536900413,11.667116530727,8.668747684927,-11.431203091379,30.55818241968483,96227524.52,2000160925.3617985,65454185,65454185,,,5,5,0
-0.283535656394,6.121997520842,28.635681460095,-6.926398506456,32.42895358983216,99957683.59,2122610727.6252885,65454185,65454185,,,5,5,0
0.593065941781,2.941788283439,17.367493269672,-11.504913501769,33.38294474697962,91415766.55,2185053441.313582,65454185,65454185,,,5,5,0
2.713166131303,4.635707167331,44.089674628907,-3.319879988804,34.93048030928138,101926011.67,2286346120.3025603,65454185,65454185,,,5,5,0
1.212768230517,-3.233222001929,43.354624272962,-17.382824447608,33.80110033454211,73161312.72,2212423474.5006814,65454185,65454185,,,5,5,0
0.06551775332,-3.426832934875,30.877386686202,-20.584196558618,32.642793095927885,94203019.57,2136607418.2175865,65454185,65454185,5,645,5,5,0
2.980423813568,1.814211544548,21.448875355168,-20.866096247884,33.235002416737274,142615301.38,2175369996.6605687,65454185,65454185,5,719,5,5,0
-0.046222715979,-3.496549749682,4.956910010026,-24.381841256757,32.07292402292807,96996503.87,2099307102.4876783,65454185,65454185,5,848,5,5,0
0.103026441267,12.552329155779,11.316644603319,-12.234175113556,36.09882301616876,121483437.52,2362819039.982568,65454185,65454185,5,772,5,5,0
-0.528141826331,-4.125725584301,3.674151281968,-10.530939344487,34.60948463935928,141214369.2,2265335610.3392806,65454185,65454185,5,847,5,5,0
-0.625703734307,-4.89438459893,-5.768363154584,-15.486329637905,32.915563353401524,91288146.37,2154461373.112764,65454185,65454185,5,462,5,5,0
-0.830143963199,-18.899120150454,-21.023838801593,-27.743022581991,26.694811487043392,206252917.12,1747287129.6130633,65454185,65454185,5,750,5,5,0
0.2795564307,19.100894869278,-2.600983710853,-7.199656454355,31.793759364735426,166182933.72,2081034607.3048751,65454185,65454185,5,798,5,10,0
-2.191115248521,15.251225945832,10.253331661176,5.871619924767,36.64269744212529,207880045.55,2398417897.2758956,65454185,65454185,5,638,5,10,0
0.160323110163,-6.704470073528,6.588344528693,-0.84035725953,34.18599875798442,128758655.03,2237616687.1148825,65454185,65454185,5,40,5,10,0
5.513128109378,16.279728195968,10.118234101584,24.572055497536,39.75138643686115,176781846.34,2601894601.8448005,65454185,65454185,5,33,5,5,0
4.103997047436,0.550411799341,15.489101252769,23.287334570653,39.97018275821108,219694907.44,2616215736.7397585,65454185,65454185,5,42,5,5,0
-1.157812743739,-0.997467570598,20.221223991902,16.497609456216,39.571493147289154,160747149.24,2590119833.1888967,65454185,65454185,5,36,5,10,0
-1.375847457977,-5.78734726021,39.657676327477,8.292584502343,37.2813534228052,122821357.83,2440220603.986675,65454185,65454185,5,42,5,10,0
2.347263697908,4.83024443045,22.923915576512,19.317316117204,39.08213392010679,138055891.91,2558089223.801445,65454185,65454185,5,38,5,5,0
-0.561532440489,13.49568338377,21.051500216772,47.428571408449,44.35653497358533,208379341.69,2903320846.1200247,65454185,65454185,5,24,5,5,0
0.111426263573,-9.601018393378,17.293211691647,31.061708758657,40.09785589210645,182616977.64,2624572477.6652756,65454185,65454185,5,30,5,5,0
-1.219831804198,3.38783609214,4.288955033154,45.154399239982,41.456305526193326,100073951.32,2713488691.3279805,65454185,65454185,5,38,5,5,0
2.340842775486,-1.491935756848,2.170671391765,45.224377768629,40.837804080579744,166261236.39,2673005183.2840214,65454185,65454185,,,5,5,0
-0.431181130154,-6.81695193015,-3.83503987217,50.948155314447,38.05391060707769,119692972.52,2490787704.8491254,65454185,65454185,,,5,5,0
-0.977777239882,14.910663148731,17.291881914001,53.738560387379,43.72800103261823,143190442.19,2862180669.2691846,65454185,65454185,,,5,5,0
1.211397191511,0.938469022348,12.937473850918,82.072619782744,44.13837477640143,172836536.08,2889041348.2139125,65454185,65454185,,,5,5,0
1.513149428681,10.487632346254,9.944217409235,106.828734002155,48.76744524656214,189774528.47,3192033383.1458488,65454185,65454185,5,,,,0
-0.490007598114,-2.51139494921,18.566693984105,90.616795175148,47.542702089781145,101073021.19,3111868817.9844217,65454185,65454185,5,13,5,5,0
1.221596124139,-1.155796242947,13.355989465922,71.724733596221,46.99320532523212,57981687.26,3075901955.100728,65454185,65454185,5,7,5,5,0
-1.229227576839,-0.291434998197,14.73743932383,53.334547305916,46.85625067813985,125838784.58,3066937700.293341,65454185,65454185,5,8,5,5,0
0.220622410422,-5.5206230623,16.333625088297,36.512248458593,44.26949369707336,220415963.6,2897623630.3045735,65454185,65454185,5,13,5,5,0
-2.468436111052,-0.805669234179,0.422674188726,31.54270343452,43.91282800622909,122950708.45,2874278368.1929,65454185,65454185,5,14,5,5,0
-2.088950214996,-5.589112159873,-6.071551101708,18.688579227389,41.45849079638882,138986247.95,2713631726.4076314,65454185,65454185,5,15,5,5,0
-0.723674556104,-3.002225314862,-17.539634714872,18.971906513482,40.213813490539735,97626721.5,2632162387.7652836,65454185,65454185,5,9,5,5,0
-0.764738306691,-0.220833981277,-15.602172444023,22.92149022686,40.12500772518513,49606956.05,2626349678.7706966,65454185,65454185,5,10,5,5,0
0.184801982465,-2.142878207666,-16.44498942545,18.144049416538,39.26517767881781,38186902.75,2570070203.8472114,65454185,65454185,5,11,5,5,0
0.503156764643,0.881946224872,-15.461704985445,23.504409522275,39.61147543104535,59509907.9,2592736840.986597,65454185,65454185,,,5,5,0
-0.595414160087,-1.563734713646,-11.921158832407,8.014759987266,38.99205703914273,112150585.82,2552193314.9706006,65454185,65454185,5,7,5,5,0
-0.596951019181,-0.1904434962,-11.374873882054,12.448363817063,38.91779920247712,83272150.84,2547332828.79179,65454185,65454185,10,19,5,15,0
16.963370638398,13.922809838306,6.941303281965,34.696921036018,44.33625037869164,138949220.26,2901993134.4932027,65454185,65454185,10,16,5,10,0
-0.502615194526,-1.788811127088,8.279108144836,63.114688484383,43.543158598584036,238251585.72,2850081958.39606,65454185,65454185,5,13,5,5,0
-0.220382372808,0.802652303921,9.389782713302,38.054321480963,43.89265876427547,97829981.37,2872958206.898758,65454185,65454185,5,9,5,10,0
1.733367455989,-0.479774192736,11.248886920442,19.210855543623,43.682073115018845,75259294.92,2859174494.8539696,65454185,65454185,5,6,5,5,0
-2.304555983215,-1.08995388664,9.074348256854,26.384953580581,43.20595866133662,69831101.79,2836577732.010808,65652466,65652466,5,6,5,5,0
1.679100026374,6.679831876209,18.208803434372,15.950783587456,46.092044060418274,89198057.25,3026056355.547113,65652466,65652466,5,9,5,5,0
0.380429326914,-3.314909149038,14.50836272377,11.493447364151,44.564134674881004,99379837.82,2925745336.562046,65652466,65652466,5,9,5,5,0
-0.093561250154,-3.837252053296,-3.342984271327,8.295374002008,42.85409650203561,71385491.16,2813477113.5606117,65652466,65652466,5,9,5,5,0
-0.768826155976,-3.350626848575,-4.880084559895,11.096330568268,41.41821563892408,65634435.21,2719207994.0151315,65652466,65652466,5,9,5,5,0
1.087170619602,-8.703841986841,-13.850651428937,-3.246737567498,37.8132395959429,119369330.44,2482532426.9224954,65652466,65652466,5,7,5,5,0
0.152055353052,0.073235639524,-13.371940328594,-14.689160489384,37.840932363785775,51265007.71,2484350525.4217453,65652466,65652466,5,11,5,5,0
-0.177557533182,-1.833891306903,-14.0235005873,-7.359209193956,37.14697079471532,85343716.67,2438790237.1030407,65652466,65652466,,,5,5,0
-2.638803101189,-8.804635098577,-26.502900323405,-18.284287188443,33.87631556606563,96799759.18,2224063655.9063945,65652466,65652466,,,5,5,0
-0.97641032009,4.730927299395,-20.386697316019,-13.122215491303,35.47897942720997,103580128.55,2329282490.5596023,65652466,65652466,,,5,5,0
-1.765981065808,-3.409774177552,-20.032787655168,-9.945585613826,34.26922634824188,96761347.56,2249859217.674254,65652466,65652466,,,5,5,0
-0.465160221806,-13.180526873825,-28.165998218428,-31.960389093097,29.752361759959996,198324902.16,1953315918.8654737,65652466,65652466,5,19,5,10,0
1.109604531587,-2.206767799253,-23.053944776936,-34.080499410051,29.095796221123845,76818478.87,1910210772.1502616,65652466,65652466,10,36,5,15,0
0.360702958638,-2.458189696214,-25.000351250475,-41.804279037181,28.380566356384715,38438637.16,1863254167.7732913,65652466,65652466,5,21,5,10,0
0.538377510675,-6.110346881617,-28.267595620925,-43.952669634296,26.646415305042126,63216149.27,1749402874.8361578,65652466,65652466,5,12,5,5,0
0.425958463951,-6.010528216721,-26.069808431364,-46.70543364502,25.04482499438802,97376393.46,1644254521.4200096,65652466,65652466,5,18,5,5,0
-2.318899744848,10.294874988837,-22.14218428857,-41.047015032254,27.6231584187333,92958757.41,1813528468.8985019,65652466,65652466,5,14,5,5,0
-3.96027614387,-2.30198556551,-21.249236778931,-39.038658350456,26.987277299196094,100844997.41,1771781305.3180435,65652466,65652466,5,13,5,5,0
1.235526677799,-3.984023528224,-12.907425531371,-40.991962944647,25.91209782196906,59388156.08,1701193121.2454977,65652466,65652466,5,17,5,5,0
0.535593049313,6.413643143038,-5.230270731942,-33.490084232524,27.574007307145042,73843059.28,1810301577.2160914,65652466,65652466,5,15,5,5,0
-1.145880759596,-3.354231488337,-6.100847541905,-33.731449573362,26.649111271452448,36637123.36,1749579871.6792486,65652466,65652466,,,5,5,0
1.828693006483,0.882629928714,0.892836786881,-32.998581614238,26.884324303270557,89294326.79,1765022187.253444,65652466,65652466,,,5,5,0
-0.204234707859,9.242694711614,17.266382697755,-25.203037245529,29.369160323902037,101320781.97,1928157799.6135275,65652466,65652466,5,694,5,5,0
0.231656700912,-4.619844839529,1.408934712071,-29.282233541064,28.012350686265286,75577053.85,1839079901.0101085,65652466,65652466,5,510,5,5,0
0.904697831686,-2.201606672363,1.513126354865,-29.740488230797,27.395628904470716,72480832.45,1798590595.1993809,65652466,65652466,5,544,5,5,0
-0.353881554018,-5.053464027206,0.382457767287,-33.163742077428,26.01120065275631,56779889.17,1707699466.4742615,65652466,65652466,5,552,5,5,0
0.381444209987,4.59501404707,-1.333097240777,-38.63617526475,27.206418976561963,55940282.16,1786168496.8404891,65652466,65652466,5,657,5,5,0
-0.897697099179,-0.054964386739,2.035166795024,-37.552841800268,27.191465135217985,56968190.41,1785186740.2800841,65652466,65652466,5,441,5,5,0
-1.1900252674,4.230906511236,5.421695871585,-35.429041206335,28.341910604124458,61842623.72,1860716322.3123205,65652466,65652466,5,436,5,5,0
-0.903134775521,-1.08409658968,-4.543893633217,-35.821139157024,28.034656917814857,43097109.1,1840544360.1185048,65652466,65652466,5,563,5,5,0
0.685994423806,-3.076256660922,-2.999076295526,-37.109973348816,27.172238917013964,69207419.4,1783924491.643136,65652466,65652466,5,421,5,5,0
0.813003911643,-12.560494484626,-13.27349545673,-48.452554381513,23.75927134649307,78025445.24,1559854754.2604103,65652466,65652466,,,5,5,0
1.810783433882,-8.207461049621,-16.154434021696,-51.061007771909,21.8092384050559,121053401.97,1431830282.8738267,65652466,65652466,5,6,5,5,0
1.795045943019,3.435856599394,-17.083639043023,-47.359588922842,22.558572562073678,67797109.81,1481025918.140075,65652466,65652466,,,5,5,0
-3.145605550741,-1.616857875702,-18.379416502229,-46.415285732154,22.193832504957875,47436530.21,1457079833.9414418,65652466,65652466,,,5,5,0
-1.276668189801,3.68645440496,-18.805763159744,-39.143013751629,23.0119980209664,61549314.01,1510794417.6635637,65652466,65652466,5,11,5,5,0
2.833134502134,-0.725936287716,-18.511770471189,-39.629009779192,22.844945576803777,48333978.81,1499827012.7529604,65652466,65652466,10,22,5,10,0
-0.838881117706,-2.021668694658,-17.625130074391,-39.744490641077,22.38309646376597,41270987.98,1469505479.5621157,65652466,65652466,,,5,5,0
-0.738013704062,7.398046940581,1.177380805742,-29.03889326444,24.039008446910874,73127162.99,1578220184.734529,65652466,65652466,,,5,5,0
-0.367736548952,-7.680621487721,1.758084287609,-37.448417183945,22.19266319870245,174754863.17,1457003066.102264,65652466,65652466,,,5,5,0
-1.817933181552,8.78770385802,7.023122373453,-29.549361653299,24.14288871881224,72614909.51,1585040180.7536042,65652466,65652466,,,5,5,0
-0.046801575119,0.741920458441,9.589047966558,-18.251835112439,24.32200974947586,44776315.38,1596799918.1291325,65652466,65652466,,,5,5,0
-1.012220071225,3.848420384942,9.760234238198,-13.190129808633,25.258022930702197,51273097.71,1658251491.6851463,65652466,65652466,5,7,5,5,0
2.07127688057,11.594543681898,23.382108037089,-0.683534364193,28.186575432586256,114503005.71,1850518185.2443044,65652466,65652466,,,5,5,0
0.667032216191,13.313022905699,42.692771431164,19.86250424542,31.93906067625848,163904392.94,2096878095.119997,65652466,65652466,5,7,5,5,0
-1.060288531873,-3.380578623376,28.371915533377,23.216415468843,30.859335618529784,80934570.44,2025991482.4781156,65652466,65652466,5,10,5,5,0
7.494988000776,4.556507773635,45.387884977981,16.805772735237,32.26544364488019,60689890.31,2118305941.870413,65652466,65652466,,,5,5,0
2.195533285285,4.410938312828,39.538614673587,24.831608935295,33.68865246041623,99544624.95,2211743110.243293,65652466,65652466,5,10,5,5,0
-1.890439677454,0.528921230099,39.243587369023,30.698946600535,33.866838895413785,68739050.42,2223441489.108631,65652466,65652466,5,6,5,5,0
-1.375379519035,-5.470692284998,26.748195773768,16.102414843758,32.01408835278961,78317079.02,2101803847.1025157,65652466,65652466,,,5,5,0
-0.039720781878,-4.079237357474,8.946039842593,15.231451391565,30.708157701047877,46601068.91,2016066279.390684,65652466,65652466,,,5,5,0
0.801892623585,3.874054738031,-0.129158891833,18.648355002721,31.897808539427245,40371153.67,2094169790.609257,65652466,65652466,5,249,5,5,0
-0.180938853133,-9.736640558379,-6.699113902326,-1.965077454016,28.79203357594327,50285668.82,1890268005.4154742,65652466,65652466,,,5,5,0
1.755657478127,7.429772377883,-4.135159354898,10.419923268936,30.931216133599527,47116855.91,2030710615.5497944,65652466,65652466,,,5,5,0
0.249529629565,5.353795865842,-3.269475255787,18.950400510414,32.587210304214686,41016059.71,2139430716.5323043,65652466,65652466,,,5,5,0
-0.661364618735,-5.968459466293,-9.521358162064,17.804080922981,30.64225586601211,40823379.94,2011739661.4066606,65652466,65652466,5,10,5,5,0
-1.329422134533,5.140133130841,0.63478383888,18.418041858331,32.217308611817955,47210375.52,2115145758.2488856,65652466,65652466,5,6,5,5,0
-1.682182310896,-6.848632626412,-2.270713225323,10.368688680947,30.010863502877115,37921491.04,1970287195.7532806,65652466,65652466,,,5,5,0
0.186187843818,0.263043170911,-5.668111987504,6.167172178837,30.089805029852833,51491858.97,1975469901.669042,65652466,65652466,,,5,5,0
-1.117342621106,-5.650113004978,-1.3973883859,1.266432922346,28.38969704268872,59614380.54,1863853619.8454218,65652466,65652466,5,7,5,5,0
0.488388071193,-8.673907143568,-16.177880071447,-4.582021518178,25.927201082865757,88274400.26,1702184687.5680072,65652466,65652466,5,7,5,5,0
-0.091762430659,-6.049483667428,-25.250615009576,2.523090597777,24.358739287936686,57248892.43,1599211302.9041276,65652466,65652466,5,12,5,5,0
-1.568058883824,-8.216269425384,-27.037487914813,2.513252522518,22.35735963941304,51136054.95,1467815793.5763369,65652466,65652466,5,6,5,5,0
12.611558362904,-15.082105685669,-41.070809921387,-15.839537373963,18.98539903007156,175771334.59,1246438264.318206,65652466,65652466,5,12,5,5,0
5.50513153803,11.288573764631,-29.596894797562,-4.799769037768,21.128579804090734,97680241.1,1387143367.2163537,65652466,65652466,5,12,5,5,0
-1.402106619419,-3.202858163612,-32.030595277406,-11.12522544828,20.451861360980235,50997638.82,1342715132.6384685,65652466,65652466,5,10,5,5,0
-0.492732797874,2.008293863436,-26.513499575988,-8.677415021577,20.862594837651145,44979353.11,1369680798.2506673,65652466,65652466,,,5,5,0
0.987612724059,4.10512319152,-16.23071851347,-2.966821003325,21.719030056684492,56718585.16,1425907882.3494568,65652466,65652466,,,5,5,0
-0.211683656485,-0.864328377079,-11.607468423699,-10.431803523722,21.531306316678222,25126515.36,1413583355.891302,65652466,65652466,,,5,5,0
-0.112810767954,-3.068463389784,-6.649862051615,-5.957090962256,20.87062606500866,26287421.31,1370208068.131695,65652466,65652466,,,5,5,0
0.198443949112,0.144925085189,10.089194356712,-13.428450584181,20.90087283761282,40592092.22,1372193843.3416991,65652466,65652466,5,24,5,5,0
2.443247552701,2.792168760519,1.684356823173,-11.666590462889,21.484460479660537,31064573.82,1410507811.1692572,65652466,65652466,5,21,5,5,0
-3.30110223752,-0.619569132169,4.3980741775,-15.467059900551,21.351349394315577,43243163.62,1401768740.164424,65652466,65652466,5,24,5,5,0
2.211381125774,3.582714628951,6.009379392397,-21.536025667823,22.11630731254421,30595807.82,1451990113.88236,65652466,65652466,5,18,5,5,0
0.698189995685,-5.865523554592,-4.143647099408,-34.816273062167,20.819070097721045,50703323.78,1366823291.7422476,65652466,65652466,5,26,5,10,0
-0.681352778176,1.478013364397,-1.878787912911,-31.538452424028,21.126778736108573,36042068.55,1387025122.661891,65652466,65652466,5,15,5,5,0
-1.029554634832,1.958925709271,3.210304133739,-33.239298137688,21.540636636310914,24846761.99,1414195914.3837566,65652466,65652466,5,17,5,5,0
-1.006732993728,-2.644136957751,0.335870492147,-37.750336773737,20.971072702075432,27609446.13,1376802637.5565355,65652466,65652466,5,15,5,5,0
1.513673072564,9.912078341127,7.285644333965,-31.940084728719,23.049741857279802,47637828.84,1513272393.593839,65652466,65652466,5,20,5,5,0
0.429948531932,1.413893495215,9.480858686557,-26.983269364199,23.375640658063777,51935375.01,1534668453.5317497,65652466,65652466,,,5,5,0
